mbid	band	fame_lb_raw
6f2000e5-bb98-45b9-9163-42daab65f607	3	8945
6f20aeb7-c17a-472a-8be6-f6af6036d820	3	4335
6f2a5f8a-b162-4fb9-9703-81a7c791eb03	0	3
6f42e563-5348-40c2-84b5-f8fd6fcef658	0	144
6f843c79-e70f-4bb2-bd66-6f8f324df034	3	7120
6f9dda06-eb24-4427-8557-fdaa3d23ad6e	3	4324
6fab6789-f5c6-4f38-9bc1-d7f8ffeb9372	2	3387
6fb5506b-a4ca-43e6-ba48-1d17c5ffede6	3	6460
6fd05e6c-fe6d-4561-8af9-af00bb2d49f1	1	1072
6ffeb569-4bad-42ce-a2ac-ccedae0b36bb	1	988
700f0813-e644-4d2a-873d-62fb113d1e5d	4	16133
7015f9da-a820-4787-935e-f2e426e36829	2	2205
70169fc7-b004-49b1-aa8b-991793e86ff7	4	12079
701b102f-9f25-4166-9b69-1da91e973396	3	5389
702a8f29-1442-4f5b-83b2-d19ebf79cf57	0	265
703f9c8c-32c8-482a-900d-a12fd8f20360	4	11256
70490f8b-0267-45a3-b81b-8991c425a4fd	1	1414
7051f763-e2b4-4a4e-a3da-3ff0f2a1e3f2	2	1615
705f6c72-d6f7-442a-9b0e-a93b6ddf6c8e	1	1185
709b3f74-5d06-470e-a1ae-5325231bb37c	1	662
70ba671f-d2ca-40ad-9744-a46985f4148d	3	4525
70c094fb-a80e-4162-af51-207f1f8344e1	0	322
70cf8d5e-2d03-40cb-86eb-96adf714afc6	1	1232
70e5098b-c4ae-4cd7-9799-3c1b9b57c753	4	17526
7139092b-e753-4679-aa73-eac01af13af9	3	3654
716a01fc-da79-41b8-816c-4e98168f002f	2	1865
717b5e31-86f7-4c04-8438-4d13cd650dbc	3	6497
7197f5ed-5167-4e73-8ee6-bebf18831fb2	1	627
71b82868-6b15-4c8c-a652-bbf6ff03f7dd	3	7249
71c0a3f0-56bf-4223-bf8a-810f6cd92dca	0	210
71c2ca42-0df4-4cf3-a868-c86f826aea26	0	504
71e630d6-3f48-492c-86b1-1161d924a345	2	2438
72042004-c95a-4fa0-93b2-46951ad19534	3	3943
720c46ba-a0e4-4b58-aee2-3bd70c70901f	3	7628
720d4ae1-2c1b-4806-ab65-9f8b88290c6e	1	693
722a4c72-61f1-4a7b-ab3b-4d6c0180672a	4	11830
725277db-3436-4ab7-b76d-d18e3385f634	2	3255
729b0da7-93bc-4f90-9730-8cbfc9326f85	1	1328
72a38718-ec72-4bf3-bb5c-7eef443d993c	0	132
72a6782e-2491-49c6-80e1-3eaa0b917a07	0	246
72ae6caf-4f9f-407e-8c70-8cd195df955c	4	63869
72bff6ba-f01f-4ff3-b629-582d1bd83756	2	2200
72c9f2ac-12ca-4a2a-ae79-6b19bd1e5b73	3	5553
72db70a1-f34b-48b9-9829-67785e0cc19f	2	1474
72ddf0eb-66ab-41d6-b995-7e03dab99bb4	2	3448
72eb8c6d-b4ab-48bc-add2-de1167449517	3	5376
72f7cbfd-1a66-4e02-aaf0-759d1f412099	2	1828
72fd7688-8394-43b6-8f41-278657648a45	2	1932
72fdc2cb-46d0-4b9e-bd28-60766ffaf4dc	0	68
731041cd-4cd0-4245-aafb-2b3fb9f9fdb9	1	1284
732213d1-7a68-4ccd-aeef-09675d1f2bdd	0	248
733a2394-e003-43cb-88a6-02f3b57e345b	4	33578
733cf4fb-b509-4a8a-a1d5-a1943747936f	1	570
7343056e-041e-4b28-a85a-58e8fb975136	4	17970
73653787-bb4d-4ddf-806b-12fc95a08f77	3	5964
7365f645-ed13-448e-9475-0a380ef2e28b	1	626
736648a9-846c-4530-aec6-b50479c3252c	2	2758
736e1cf9-09c6-47ac-9b98-5374e40fecf0	4	10096
73789e9f-d7f4-44b3-a271-b189419077fb	0	297
73a2daa7-9469-4789-bd2d-41c48831d614	4	21435
73d297e2-3d99-4c9b-8dd6-3dccd0da0d08	1	604
73d91e4c-88f7-4da5-8d18-06fbb4bfcca3	4	10311
741a2892-1c5d-402f-a769-2096356c77d7	4	79968
7441bccd-67f4-4294-90d9-f9fd1bb4a37e	4	11568
7470b57c-33ad-4976-a74c-6d512ef29fe3	2	2597
7492fd55-ce60-4542-9b89-9184aac976b4	1	551
7495d359-60ff-4052-a187-7e3aadb7bb65	1	1324
74a9e761-8ce3-4818-bbff-ad44e9cb2604	3	6431
74be7080-080f-49d0-b8c5-1166eed1bb8e	4	18817
74cfecbb-4647-4f18-9aec-6569638d6b9a	0	66
74d2dad2-9dd4-48c5-bd68-603ddbbfb4f0	3	6837
74d78e57-96fd-408f-bccd-12dfdb8a0176	2	2122
74e9a1a0-da4c-43fd-a2ab-d4c607a74aa4	0	392
74fa83e3-525d-4539-bd51-5e5ac254379c	2	1586
74fc617f-ed66-44f6-8d60-d5247f34f114	2	1798
75064ecb-f89c-4a1d-adac-5697cf06c31e	1	969
7508abb3-e4cb-415d-97cb-1b5e81287d86	0	272
753159e8-82b6-4dc9-9ecc-454660fc59b3	2	3092
755e39cd-8f7f-4225-8468-4d7ca6eda9d4	0	192
7561ff6c-2ab7-4776-9a9a-662f23b2effc	4	28125
75965083-1fce-4e76-b6c0-ed13322d6a04	1	1201
7598fd15-1da7-4940-a01a-3968fd854dc3	0	517
759abafc-c4eb-4018-8554-f29a9d842779	3	5139
759d57ae-ac3a-4b42-b965-314617a75e4f	3	4569
75c016da-48e4-4992-8a10-b7128189b272	4	12822
75c78621-0f75-4765-bc69-5f02d8a8a850	3	6175
75c7950a-8796-4dec-aa86-e42f2bd8904e	1	1043
75e2440b-2fd0-4366-baec-d7802f52edeb	2	1781
75f3c3cf-943d-4700-af9d-3c9e3fb85189	3	4377
76350524-7f09-4d9d-9a46-279b7ea4031b	3	6285
76454716-f549-45ae-8f0c-7241dadbce65	1	810
766a2b45-441f-4096-af05-dbbca9518c9d	4	117972
767026a6-9e39-463b-9d04-ed0f86ac5ee7	4	36052
7677be48-16e9-4c84-9365-a69dd6f2df55	4	43067
7681bdca-84ee-466c-bb9e-1868b27deeed	2	1916
76afa937-2afb-4359-923f-5faa18070e81	4	11359
76b2e842-5e85-4c97-ab62-d5bc315595b5	4	156201
76cb3b15-d2e5-4363-bca3-8fe2bb677461	2	1530
76e78b58-f301-4975-8058-7f84d8360738	4	25397
76f88542-fd2f-47a1-9be0-5d55df793aab	4	11906
770d490e-c89b-4775-8508-aca7c75142cd	3	4083
7739b88f-8d40-4af5-b4d4-5e5e53755fd5	4	32454
775f55c0-1ea8-43fd-a5d0-0817a5085575	3	5411
7767a522-c0a8-4039-8c18-a0a83f085186	3	6751
7773a909-4747-4f78-93e4-2228bbbbe0ef	1	773
7775d8ef-e611-4c8b-821b-6e78a1668744	1	758
777da8e1-d92e-4392-aba5-28a52200c1b2	0	114
777def33-ab70-4a86-8455-544a6a124244	1	1278
77820ed3-78b0-41a1-bbce-6b8482ebfe67	4	17564
778b34b7-736f-45d1-9486-2c9545ea6daa	3	3992
779fce7e-c99e-4d0c-bfb1-af7aa1c34e80	3	7327
77a052f1-0007-4b2c-a526-c16a7e5e8bff	0	204
77bb6947-2925-44cd-b2f4-f0529f215880	2	1562
77bfd0fc-5237-4557-9c36-ce9e6263ed6e	2	2691
77c19a58-b7d2-4090-babf-e448521489e6	1	542
77c9fe77-efef-4bef-bf97-a2be3479b981	3	3953
78000796-f2d6-49ae-aaed-3055f13ed972	0	309
7842c6a0-aa52-4d03-baed-3e762306eaa1	4	11828
7846ff69-f748-4d3f-ac12-9d08312149d9	3	6781
78666295-acff-45b1-9f10-f3e5482eda3d	2	2137
78761837-4b00-4935-b7be-601697900e66	4	13948
787c5b05-d87e-49fe-8839-fff8abfd0a76	2	2724
787c9240-273a-42b3-9163-3ece4c865d71	3	3838
78ac5900-dd56-4e93-9a43-08efa9412f18	4	16250
78ae40e1-bcf1-49cf-b5fd-0ce62cd72b8c	3	5225
78b7c31c-97cb-4f06-be5c-5c2e5a7c87bc	3	8470
78c1866f-92d8-4180-98ea-fe88121aa195	3	9629
78dc7891-a7ba-433f-850e-408a64897d73	2	3473
78e98e0e-f873-4e5e-b4b7-88b7293fd713	4	40784
79212d52-10fe-46e5-992f-2156a51f51ff	2	2622
794387f6-dff2-4b72-bf75-55dd79be8c56	1	950
79491354-3d83-40e3-9d8e-7592d58d790a	4	233834
796dea98-57f0-4c92-8dce-990bdbc4510a	4	13619
796f730a-c418-4f5e-80ea-d1216873a447	3	3887
79b1e1ca-e895-4dcb-837f-f9a4abf7b2c4	4	9823
79b6b394-6c05-40c1-9e3c-d22870eee839	3	8788
79c41645-d2bf-4f53-8f17-4be34099eaf3	3	9642
79cd0d03-3d73-4faf-8bd1-f1c86e2aec62	2	3571
79d789ed-2120-4ec4-86a0-26e9f9e6bce6	1	1433
79f2767d-065a-4943-9b51-b00271ccc974	0	432
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	2	1579
7a10215e-b32f-4b77-b9cc-d90531a3968f	4	19230
7a245c39-33ef-4b79-a661-5223f702df0e	2	3191
7a27dbe6-0ec4-444f-a7eb-3da44573ee3e	1	859
7a2d7204-28f4-46a9-9ad5-ce6f5582b7bb	2	3103
7a2e6b55-f149-4e74-be6a-30a1b1a387bb	2	3432
7a39929d-eea2-4ac3-879a-e7e74e4f78eb	1	943
7a4311d2-5f0e-40df-b03d-ac4a5465b236	4	12003
7a50b2bb-2251-4047-9e55-4ab3d6cc9078	0	163
7a6a351a-63be-4acb-9941-e5ed030f30cc	4	24745
7a702538-cd5e-41e8-bf03-ec6c33770f22	2	2826
7a708283-c9c6-4506-acc1-68c10c563341	1	1045
7a8802b6-e1b2-45c5-96d0-6c2d39a12fdc	0	132
7abffe0d-c0d6-4316-a78b-7d2403e8f722	1	602
7ac2aa04-8ff1-4cf9-a12b-941e489e47d6	2	1937
7ace8ed9-386d-4a6a-8517-a21a343ea971	2	1809
7af4c66d-af68-46f1-9c51-4c19ccf40ec4	0	170
7afaa14e-584a-4e06-8433-f1eff68b5475	2	1604
7b16e4ca-a204-4158-8293-20cb44c11d88	2	1836
7b2d7a70-5c1c-4cb0-93f7-dd627a45662c	1	827
7b48b8ee-fa81-4c51-a547-bca542c67c6c	1	1099
7b549718-0f34-4fb0-85df-bf6851fb864c	0	259
7b5b8b1b-414b-44e8-862f-b1f20fcef5dc	4	16372
7b9ab1b7-7cef-4965-bad7-9f119ce8b6ff	1	1431
7bcf8b20-72a6-48b1-bad3-b28869090dda	4	54248
7bd2a6eb-11fd-4ad5-ba4e-7f6aba15b277	3	4471
7bd2ae62-f764-4843-9433-35271f280dc1	0	131
7bd85185-ab3e-4309-9dc3-19d23bb3cdda	4	13233
7bf105c7-1245-420d-bb6b-1bc27a54907a	3	5110
7bf882ed-5246-4158-bcad-d4721cae7a4f	4	23521
7bfc0a6a-f1fb-40dd-ba7c-673f0adb4ea8	3	7245
7c2033a2-831b-4537-b31a-2ea0ad9d22c8	3	5004
7c2d79a2-8af1-4cc3-8ca8-8e95fbe1b4ba	3	5734
7c3721cf-9c8b-41d1-9c3c-afc72dc41e49	0	129
7c53fb66-4a8e-413b-b13f-8c805ba4ccaa	3	4329
7c557252-cf19-4055-a973-8d6f3c55deb1	2	2436
7c6607e2-dd61-4056-a56f-e46ebfa8b4c7	0	371
7c7a377e-2137-4120-ac20-c3d7286256e6	4	14669
7c7da0cb-c1e0-48ce-aaec-f2f6c67dde53	0	320
7c7f850e-65ca-48ca-899a-cabe2a2cc783	2	2767
7c89d2d2-7016-4c5b-bf38-f4b8cf2a370a	4	10584
7c9f0362-cc50-49c8-a2e9-419b757cef3a	2	3297
7cd5c089-8c61-4d97-8cdb-33fb5dbf186a	4	37726
7cd76439-8439-411b-9c20-94844af9358c	4	11524
7cd7d023-7e9e-489e-91ba-e2ced8234f48	1	1115
7cd91b13-8327-4092-a79c-5829b94a794b	0	110
7cdd30dd-363a-4bfc-932c-8bb46b8c3e95	1	926
7cebf40a-1ccf-4f84-a825-14afeb8fdf00	1	778
7cf7c106-14e1-4c22-9341-7e7eb73b26a2	3	4947
7d003695-15bc-43f5-b5f2-c06829c9b8c5	0	69
7d0b9703-bcb9-46b6-9f5b-3a3c67adf97b	4	9988
7d48da7e-5eee-45df-8e89-dfaee2af82c4	4	10486
7d5ab287-fa89-4ff7-894a-5e4afb1b1c9f	4	17847
7d699304-8020-4157-922d-51524ec3dae4	1	562
7d7a5fdd-0d04-4c36-8bee-906feeae239c	4	62866
7d83f228-de88-4804-b772-257424e38bc9	0	122
7d9e6c51-f8ee-4633-9f26-4aec96846dc7	2	3559
7db1ad2a-933a-4ed7-a4cf-26fc05a7563f	0	185
7dba6614-d0bd-4950-8b7b-841b31c413c2	4	35591
7ddb6325-7022-4d30-a585-78a8eab631ab	4	11288
7dee2cd1-afd9-4c4a-ad1c-f36e43299210	2	2409
7df727ad-674e-4ba1-8e89-0f0a5059f76a	1	1037
7df86d8c-3b39-4861-a745-cd342403e423	2	2419
7e0453c8-e053-47eb-82d2-050bdf4ccce4	2	1769
7e277d58-6039-4918-a5d9-ad028532f4aa	2	2359
7e2b3e5e-99a5-4414-80f9-c949a2308fba	1	567
7e31a47e-9885-4a4d-98e5-7443277d4073	0	203
7e35f011-8d40-4495-b5cb-31c750f516cf	2	2084
7e5f38c8-eff6-4204-9f84-e344c54e7ca8	2	2391
7e65b467-2cac-47ed-b5d9-1cb2abe29c75	0	479
7e763c41-2b30-45bb-9046-d13d9702bfcf	4	16833
7e8c46f5-6f24-4d60-93de-1fa9adb726c0	1	824
7eb1ce54-a355-41f9-8d68-e018b096d427	4	16860
7ede9e54-7d63-44c4-922b-c3b4fe10c6c1	1	793
7eec4002-61ca-4ace-9540-01bc9f571540	3	4550
7f09f779-b685-4143-b125-2dcfd9570969	0	466
7f230fef-3d3b-43c7-bd1c-841bd108d47d	0	292
7f37abf7-baec-444c-b135-4baddd489d85	0	211
7f47abaf-5d54-4980-b101-d14fc6e4535a	2	2282
7f47ea76-e712-4d90-bd6f-4e0fb3239829	3	8856
7f49d79b-1559-4fa5-b3fe-efcd07bca593	2	2313
7f565c58-cf5d-441b-821f-c314ddf60c99	4	39735
7f59fef0-82d2-4d1c-bdfb-cd29072b341d	2	3427
7f6bd658-482c-4b5f-be6e-316cedd33148	3	7381
7f70094a-2f55-4e9b-a57d-125a1a3b26d8	2	1943
7f73cd9a-63e7-40f9-b92b-f061f6f8e7f0	1	582
7f79268b-652e-4ce3-88f9-e33a9c6da062	4	12321
7f7e1171-393c-4c38-b236-8e4440b83b0d	4	12901
7f97f48f-d388-4e42-8068-d5b62a808aa3	3	6362
7f9ce8cb-1b04-4f22-998f-00d91b0cca8e	3	8470
7fa34ff0-f1ca-4bac-b0f8-a38eaffe6595	1	746
7fa519df-422f-4ca5-ae39-345508957e0a	1	825
7fbd3cf5-b39c-4b0a-9802-a41f0d452d5c	3	3584
7fd35f96-40bc-425b-8dba-51bf58fbeb03	0	117
7fdcca4c-b2ea-4fa5-b0b6-59a5a14c1a0d	1	1073
7fdebde4-3cb7-4739-86f7-17f4b84eae25	4	12680
7fdfcd44-9a38-4695-97a4-c92ba14e1c30	1	1269
7febc558-01c5-4ded-a1bf-dcaa62435aee	2	3426
7feee525-a8ff-4a59-85f6-2b5190ea3e38	3	5588
7ffb77bf-8164-4faa-bf95-d57a493a81ae	2	3448
8003cec5-016c-490e-9b01-0b422efa48b1	4	24944
80219add-65d9-43df-82bf-d66a12c50f5a	0	205
80293947-87e5-4622-a289-0eb9efa8842a	1	1395
804ab621-6327-4411-be19-b74dba69bfd3	3	4102
8097243f-7a3d-435a-a11e-0c5f886528e0	4	26016
810ae1de-02f8-4fca-9909-cb9119022749	4	12486
8110906f-7b7c-4fe0-b147-81efb2314a62	1	849
811511dd-804f-49c8-988b-ce97a91f479c	3	5986
811bba3c-6690-48b2-a99d-918d2f403f0e	1	982
8141f83b-55eb-4c1c-988e-c856dc1649b4	0	295
8153c6ef-026c-481f-b081-974f2c948d9f	4	55200
815a0279-558c-4522-ac3b-6a1e259e95b5	4	83412
815d04d3-2869-49bf-bd3b-de8a02765acb	0	243
815d4818-2b00-4f21-b82b-c9d8b0bec7d4	1	1053
815fc432-dcb5-4681-abc1-527b4501dd6d	2	1941
8170baa7-8837-496d-90b7-8c6958f527eb	0	229
817ee75d-8c19-429f-8c2b-d7bc958a52ac	3	5202
818b5250-6983-4751-964d-b4adae27fb10	0	291
81971abd-8a02-4d66-a499-8487ba7f20d8	3	7644
81a3d7db-7076-4356-8815-47aafe82b991	0	25
81dd2f2e-4b60-40cf-8f51-18ced1ef78eb	1	1042
81fb30d3-ce4e-415a-9548-6744fffbedd0	1	603
8208bc32-5cf6-4b5e-b5bb-c060a78f7a77	3	7678
8221d71f-630d-4701-aa6c-edbacb7459a0	1	1034
82297b90-705c-4bb5-81b7-88d83fd1d0b4	3	5664
82601df5-9b5a-4fd0-bdbd-399f7cf9c754	3	4784
826e5bdf-79c6-4754-af2d-2c7e2b86561d	3	3875
8280ece2-bd2c-4458-a4bb-e1ae8731c209	1	537
82a96aad-07e5-4243-99f1-f5d8543fb7d2	1	547
82c00568-1ceb-4096-8767-c19bc947bde7	2	1912
82cfa1a1-675b-48b9-be51-e9c5cd2746d8	2	1599
82d1972f-f815-480d-ba78-9873b799bdd1	4	16997
82e4bab1-8579-4011-ab60-2f2100380522	0	294
82ee8ac9-1bfe-4db2-a688-094b33910480	1	1407
82f84c09-7ebb-4c5f-bbd0-c4cc52bab4cc	4	17859
82fc0067-c4e8-40f8-b383-86b31173d8c1	1	545
82fdd34d-6d18-46bc-8977-137bd48a6d25	0	145
831094a1-8295-459d-bc64-ed25e6cc1192	3	9198
83424480-2b31-4422-b2d9-27a2ae1b39fa	1	733
8383f94a-9de2-430f-ba72-6aeec76d21c9	0	49
83a24c80-2d60-4ee3-82d6-760678e2cbd0	1	1264
83d8c079-a39a-42b1-af6e-4a202b8e6ab3	3	9245
83e5d4c7-0e5e-4084-8ca0-f8f93d7469ce	4	17825
83f1cb07-1745-48e6-8576-428604e67aa8	4	71239
83f31d3b-f966-4713-aafb-d159b2b2081c	3	4042
83f81786-9e2c-456e-acad-eb38e9bf96e3	2	1585
83f9f9f8-1cc4-4c9c-97ff-be0107cda55b	2	1542
840551fc-a413-44dd-8817-ce977b999aa1	1	589
840b520a-33ef-4beb-b40f-ccaf1b8a8958	1	825
842e1b63-9a2f-4964-801c-8bb9326585f9	4	21224
843d7768-a3d8-4e66-b632-ede0a0f0122e	0	431
8440a0cf-1310-4f02-899e-de8bc72c760a	0	176
844217f9-949e-4ca2-88f4-e4b01bd3ac8d	2	3145
84490594-c358-40c1-8c27-14bcaeb825e8	2	3240
844b4265-47dc-4867-ad9b-3f83f889681c	3	4842
844fc2e9-cfb7-424c-a83b-5cf83efcf194	0	114
8455e4ce-0a9e-470a-90a2-5ee8e1a6048f	2	3518
846e89f6-6257-4371-a26d-de960a60bec5	4	20131
84730bba-0450-4821-bca2-11494b4df2e2	0	340
8478bd06-dd26-4091-a870-faff2067fed4	2	2749
84c5f4ff-d513-4334-b5ca-ee7ffc496f45	1	760
84d701ca-fd02-4f85-bad7-40a52706d760	1	563
84f246f7-663b-40cf-a66f-336e8b314836	3	5228
8537818e-37c8-4b86-843a-3cbc3f910866	3	9292
8548de51-e886-474f-9c60-15cbfb90fdf4	0	252
8549ac4e-d240-4a86-8685-e355e51b3103	1	810
856d54b1-a5d9-4f4e-94a0-8d8c084d415e	4	10480
856dd0cb-fdb2-43d8-b6c4-276f2acc21f5	0	423
856f9ac4-03e9-4e1a-9fb1-5180f1e9adae	2	3395
8579d918-835b-4c1d-ac00-45a7f4a8763a	4	35122
858fb5e6-022d-4a10-8989-2c6d7ba42fbc	0	15
859216c4-5d01-479b-b6c3-e20cc591a86a	4	18779
8597d6bf-5860-4c0e-9610-9eb2cf1b5c2d	1	1228
859b9ae5-a905-4ef2-a108-75e51e38adaf	1	1257
85a61172-e8df-4887-b10e-d4873727161f	1	539
85b3baa3-054b-4cfa-998a-5533d8f13db2	0	256
85bec8d9-59c4-4051-be75-e0cca7456dc5	2	3275
85ebe41f-3038-45dd-9ff2-83458ceb6748	1	874
85fab037-3b7a-43e4-96d5-b531af0f54d0	0	196
8609e984-8318-431a-826c-25a5d6394c7d	2	2789
86139012-695b-42f4-98f1-1f353f7230b4	4	71964
86336490-e9fb-41e3-9a81-8edfa56785ec	3	6510
86387f02-0730-493d-87db-b5229165ee05	0	487
86400beb-3025-41e7-8540-7719ca56a893	2	2078
86546357-c11e-467f-8d72-9ae0240ee42e	1	797
86845ceb-170e-4bc2-9006-cb360867d04b	3	4519
86870398-e835-4961-b5aa-fefb5c155d6f	3	4543
869a7bb2-142f-45e5-be07-807f12030ae9	4	11758
86a3a19c-eb6d-4b78-97dd-76d5c47620f4	0	85
86a4c4dd-653e-47e4-95fc-485ded6de9da	4	18037
86a80f85-2c4f-4ab0-85fb-4ea6bca2df44	3	5911
86d8cf6a-336c-4c8f-9375-2f93969504ae	3	5103
86f317b2-e721-467e-b9af-4c49a6db2af9	0	79
87287084-629e-4675-a9d5-c7bfc0106bbe	1	812
872a2aa4-08ad-45c2-a219-78943d4ff1c4	2	3431
87693d8d-5f0d-45ad-9662-169447facfc0	2	1560
87712007-e06a-499e-96d9-14bb3689d3ee	3	4860
878a5563-bfe2-4ff9-a02b-4432790df0f9	0	349
87ad7015-2160-4430-81b3-80d6a6a10c11	1	1361
87b5ba4e-d4a6-443b-8cfa-e1f2deaedecc	0	148
87bf7900-ed04-4ab2-8627-7eecd13b3496	4	20738
87c18952-956e-46bf-a4b9-8c13f5a4e3fa	3	4133
87c4b93b-fbdf-4f3e-b8d7-14cdd1e0e640	0	318
8846e4ff-0c19-4af2-872b-7a8dc7497f68	4	88217
8849eb24-3cff-4fa2-b750-acefc3dddf9d	1	719
88543892-2eef-4a6a-a84c-5b8502b80421	4	58198
88869303-2aea-4f96-b68f-631d146d3b86	0	192
889693ef-6f88-4f87-8e42-1efa2c673b79	3	4119
88a01ca8-851a-49dc-a4a5-40b4b7c53106	0	470
88d4097e-fa88-41fa-98f3-6e0752f2881b	2	3153
892efadb-c00f-4147-8c31-ea8cf3183785	1	1126
8930055e-ce70-4184-b385-1f8aa074fa8e	0	465
89583595-b289-4de4-9422-b188205fd8ac	0	504
896f0194-8ab2-4278-81e0-c56a0444b569	4	70376
899486a7-6de3-4975-aab3-5f91002ef172	2	3516
89a879e1-d133-4ccb-87ae-3eedee44a05e	4	38069
89c4f66e-a4ac-49dc-97c0-fae85cd1b223	1	1403
89f17e2a-81e7-46bd-ba13-3ce1f15c04e3	0	440
8a1c4ec3-20c2-47f0-907d-3ae2b71be79f	0	159
8a1f012c-acc1-4dda-878f-43ac02f2366f	4	13316
8a396a9c-2e4f-47e2-a587-c26e93a0953f	4	115379
8a47e2ac-c752-4500-8394-b6b6d5794567	0	127
8a524041-b8b2-413c-a575-653b29d6dff0	1	736
8ac19859-f9fe-43b0-b76d-97b039d747f2	3	4199
8ac9e35c-e92d-4030-99ef-ba4127b1555c	4	52532
8acbb188-0f8a-47fc-a284-d00bee93e482	2	2683
8af92515-c236-428b-a32d-2b1e969fdef9	2	3517
8b0f05ce-354e-4121-9e0b-8b4732ea844f	4	78583
8b31f10d-bfd5-4f42-8ee6-ad74786638c1	2	2510
8b4d99eb-7a54-4648-b299-8e1564d11385	4	28523
8b5105b3-831e-4eee-94c1-45a5c43d8cb5	3	5198
8b64a68f-eb63-48dd-80d9-1c2abcdf1970	2	1618
8b7ea0c9-6a55-4055-affc-978b24dc075b	0	199
8b848946-c4fd-4d86-913c-bca6a4e5388e	0	111
8b8985eb-f71f-4229-9f11-171a7aac98c1	4	17017
8ba46d6a-ed97-4e05-b946-85a8ef93e688	3	7595
8bb81821-3ae5-4a21-bf55-3e08efc9269a	1	564
8bbbbdb3-544d-447a-b22c-327550e157b3	3	7641
8bc09ff5-3f2f-43b8-a388-0ccc17b33ae7	4	33660
8bcb4a54-2cf7-467e-9f04-dc7d9750c645	2	2505
8bd57bc9-666f-4da7-a7ad-1b6e7aeec8bd	0	160
8c072855-35ff-4775-b554-7b30f6b09a41	0	45
8c5ee781-416d-4882-90c4-2f1cf5c2abfe	0	49
8c68233c-c4e2-495d-8ee1-120a600edcc0	2	3511
8c7aa18e-9392-47c7-9d56-97d34d746a8b	3	5323
8c885104-ae2a-43b5-8dae-74f8bdace9d7	0	21
8ca01f46-53ac-4af2-8516-55a909c0905e	4	157708
8caf0c8b-250f-4aec-86df-436e2ededbf0	1	688
8d0d65cf-3d01-4110-bf36-7e1aa27b68f2	4	81982
8d27ada6-efa5-4dc9-90ea-ce76aee91e0a	1	953
8d3716e7-ba2a-47a9-ac16-8af9e8a8c6ba	3	6176
8d55f722-75bd-40e9-b6d0-48d0f5e65460	1	1299
8d835405-44cb-49ea-b223-d5f91e109b22	4	10868
8d9d65e6-afe4-4890-92a6-bd3a5c4e6b0e	1	643
8da7adb2-6c53-43f5-8b51-b312afc97355	2	1969
8e0069ec-0e15-4733-ae84-a3cfe01c50f0	1	1119
8e0ec0e8-e248-40f3-8296-0190c1b1afc8	1	1093
8e3c4aff-f449-4682-a912-d59e6ddc9234	1	1402
8e4ed082-188b-4f23-8b77-d65591c407f8	3	5306
8e746964-2fe5-4350-a0e9-ca09e3b58fe8	2	3125
8e9f4070-4633-4797-b2bf-0a48713cfec7	1	1353
8ead8d7e-0f53-49f1-85a4-a5a59e3c6bb3	2	1737
8eb58532-51a9-4f58-b4ca-4ac70a4a8fad	1	1361
8ebd50fe-f263-4fd6-9c24-de587585ef77	4	11064
8ed03ec1-b8c7-4fe3-a0ac-23415ebbb9f7	2	3167
8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d	4	41656
8ede1549-785b-41a8-b388-eb95cd129655	1	1360
8efaecc1-c8a6-48ae-b196-1907da4f75ac	1	694
8f5c28d7-9fb4-4e0c-a361-53a3a257beab	3	4034
8f7725c5-de2f-4987-9e0e-5d5604ab264b	4	18923
8fb520fb-282e-46b0-a818-073b7e952c4e	3	7755
8fe56ba2-8703-4a85-a2fd-baec40074a14	0	280
90073266-8ea1-4965-a65a-0a27f7513c85	0	302
901ab53e-2952-474c-b77f-7d022312dc8c	1	1066
901ac4a8-1ef5-41c7-bc3a-53364372fe5c	3	4446
901c5926-43be-4f16-9fdf-87953ae8d1ac	2	2089
9041bc5e-7238-4824-9152-87cfd9af574b	2	3430
9048c506-3b27-449e-bb93-0e5d1b356c7c	1	1076
905d9c0c-0632-4fab-a7b5-7d33b9699907	1	1232
908fa819-3af6-4373-a051-75e4827605cf	1	1325
9092d8e1-9b38-4372-a96d-000b8561a8bc	4	54547
90a9e9d4-69f1-416a-bfc4-09552d1b5c6c	1	1063
90d7e428-25f5-4997-89ba-01b740233075	2	1792
90e7c2f9-273b-4d6c-a662-ab2d73ea4b8e	1	584
911808d9-6213-43a7-9fc0-f2f1e0e2fc89	0	12
91199713-88d9-4f57-a15a-fd558ed9e749	2	1714
913bcdc2-4f70-40ac-9abd-7943307b6491	1	537
913ed67b-a8ce-47ac-b843-32f5f668dbb1	0	376
9158dfd7-7d67-4461-ba0a-346dec4355a5	3	9146
9164838c-7c8f-45ed-8dca-7389e8a2f28c	0	360
91823f68-5bbf-4ae7-ab1d-e003046e0db3	4	14818
918aef2a-cce5-4747-a0f0-c33a8ec299cb	2	2132
91915ad9-4c9d-43f5-a8cc-02306eb7cc76	0	410
9197a318-b738-4fbf-b379-ef5c5ec783f4	2	2103
919ccb96-12da-48f5-bd91-ec410d956048	4	77039
91b2f47b-0fa5-494d-a1bd-7c0c12b4dfec	2	2744
91b6382f-f2af-4a97-be5b-86471567594d	4	11504
91bc2f3f-1888-4d08-9fe4-462f36d378d2	3	6039
